HubID,n,rmsle,mean_actual
1043,34,0.07415840671322207,8194.14705882353
1072,33,0.07413387557154694,7761.969696969697
582,33,0.0741063657093644,7215.484848484848
597,33,0.07410474164764297,5526.939393939394
83,33,0.07408451421131843,4196.909090909091
291,34,0.07396011075524248,7920.0
234,33,0.07390003232902255,11827.727272727272
57,34,0.07387866002676156,9248.20588235294
934,33,0.07383495633065258,7039.969696969697
978,34,0.07376809070010379,7748.5
937,33,0.07374068669782445,7926.0
1037,33,0.073712891543812,6745.636363636364
188,33,0.07359968793926909,5477.090909090909
595,34,0.07355820318195017,16050.058823529413
1111,33,0.07347359052350526,4960.454545454545
197,34,0.07342651482977396,6968.117647058823
760,34,0.07330651130518762,8239.5
1080,33,0.07326937538349565,10925.333333333334
1039,33,0.07326123232605328,8614.060606060606
260,34,0.07325405955564937,6382.764705882353
767,34,0.07323368348512126,5973.058823529412
290,33,0.07322928541244374,7594.545454545455
1055,34,0.07311666389107964,7785.529411764706
472,34,0.07310510574135119,5346.441176470588
64,33,0.07307341570793595,11735.515151515152
967,33,0.07305391632184229,8392.454545454546
123,34,0.07299398416294116,8186.941176470588
707,33,0.07294653416086727,8995.60606060606
726,34,0.07284482701476201,11208.117647058823
1006,34,0.07283543377712136,6762.941176470588
364,33,0.07279373597265242,5291.090909090909
1046,34,0.07279172673409744,9329.70588235294
32,33,0.07278606069329566,4236.30303030303
248,34,0.0727629107625532,7803.323529411765
359,33,0.07275889317475596,7014.818181818182
1035,34,0.07275380906111363,4838.205882352941
88,34,0.07268083398030724,6276.294117647059
280,33,0.07267152669742453,6427.666666666667
10,34,0.07255365410417201,6077.911764705882
410,33,0.07255297290630852,7129.575757575758
828,34,0.07252961729711178,5444.705882352941
206,33,0.07251112406940544,8241.848484848484
759,33,0.07249386628766552,7551.878787878788
784,33,0.07243025194038143,7107.424242424242
315,34,0.07242052940415074,4331.264705882353
923,34,0.0723969332969763,5627.764705882353
6,34,0.07236814955790447,4887.058823529412
520,34,0.07235663420596379,4042.4411764705883
836,34,0.07233940366767205,6227.088235294118
586,33,0.07226136913594255,16155.242424242424
957,34,0.07225148646567825,8536.941176470587
362,33,0.07217927716371271,9707.515151515152
292,34,0.07216049835772703,6150.382352941177
1022,33,0.07210170663707709,7861.666666666667
906,33,0.07207115354097016,11040.0
93,33,0.07203807316282068,6180.878787878788
814,34,0.07201505347618817,8797.529411764706
178,34,0.07193302288948743,10332.70588235294
928,33,0.07192539502806017,8442.575757575758
1096,33,0.0719247842350575,6316.30303030303
945,34,0.07192383305260978,4384.617647058823
112,34,0.07192040498507865,6385.64705882353
544,34,0.07191842421209674,13752.85294117647
622,34,0.07183247601490295,4376.0
648,34,0.07181457879576188,6726.64705882353
425,33,0.07179204216714054,3488.060606060606
413,33,0.07173339613665385,7311.909090909091
479,34,0.07173202092123854,11362.911764705883
947,33,0.07171096939637488,8084.515151515152
228,33,0.07167600297753143,8846.09090909091
1033,34,0.0716324562470959,14643.441176470587
184,33,0.07162613723170758,7053.69696969697
514,33,0.07159289871318224,6519.878787878788
82,33,0.07157059212343776,9594.333333333334
621,33,0.07156282736318004,6210.212121212121
1063,34,0.0715377317395051,4634.588235294118
60,34,0.07152253915460954,9245.382352941177
30,33,0.07145806899605549,4367.060606060606
549,34,0.07145417731724861,4888.35294117647
454,34,0.0714507478074893,5944.558823529412
913,33,0.0714451777355903,9051.757575757576
610,33,0.07142849665336747,4445.454545454545
370,33,0.07141521929528968,8267.39393939394
160,33,0.07140952653188284,5828.0
716,33,0.07132580119691723,5870.969696969697
446,33,0.07123679755862364,4915.69696969697
824,34,0.07123161042323303,7391.029411764706
146,33,0.07121453639539216,8759.09090909091
135,33,0.07120969271511604,6542.333333333333
247,33,0.07111121685639338,8723.272727272728
151,34,0.0711086322782014,7381.058823529412
880,33,0.07107849541123694,8093.484848484848
397,33,0.07091541891568684,6308.333333333333
936,33,0.07089103969623899,7105.030303030303
303,33,0.07087899189072133,6203.909090909091
494,42,0.07086631798393589,7900.0
487,34,0.07083904951092891,7334.235294117647
985,33,0.07082459611466786,8648.0
632,34,0.0707735432528954,7869.235294117647
1024,34,0.07075202850625933,6224.323529411765
108,33,0.07071809580024555,13063.212121212122
128,33,0.07070747475839415,8548.333333333334
603,33,0.07070083218576977,7639.909090909091
106,34,0.07063072487939474,8933.64705882353
1087,34,0.07061521401629461,6892.85294117647
465,33,0.07058170353669367,8568.939393939394
746,33,0.0705588910980744,7076.181818181818
1051,33,0.07052814574868833,8095.878787878788
155,33,0.07049670277344033,7241.909090909091
618,33,0.07047887595161614,7722.121212121212
1005,33,0.07043674285513804,6575.939393939394
241,33,0.07042762225953027,7272.30303030303
594,34,0.07042146817488788,4469.823529411765
411,33,0.07041428675872918,10278.575757575758
119,34,0.07036298851610766,6206.588235294118
865,33,0.07031972069231404,8611.757575757576
637,33,0.07031559599712311,9345.787878787878
987,34,0.07031246538084839,6926.882352941177
316,33,0.07028461611337455,10714.69696969697
159,33,0.07026988911044992,8085.060606060606
199,33,0.07019707364204242,8932.181818181818
86,33,0.07018328324663259,4872.666666666667
882,33,0.07015001448974134,6509.909090909091
116,34,0.06999859042320314,7493.235294117647
354,33,0.06996920051951197,9226.242424242424
8,34,0.06992109332945927,6328.558823529412
943,33,0.06990889017407036,7539.333333333333
181,33,0.06990554816352638,6342.757575757576
714,33,0.06988763586598806,5393.121212121212
221,34,0.06987825472658805,6229.705882352941
689,33,0.06983227576983639,6943.454545454545
222,34,0.06978114027777518,5322.470588235294
673,33,0.06975540238693403,8135.060606060606
536,33,0.06974800241334714,8566.757575757576
631,34,0.06970468631671926,5891.205882352941
271,34,0.06968802216033919,8049.35294117647
927,33,0.06966206458082085,6976.333333333333
768,34,0.06964654576318272,13309.14705882353
602,33,0.06963069643780083,6736.606060606061
526,34,0.06961348058834488,10998.529411764706
592,33,0.06957356451427993,4660.515151515152
878,34,0.06955186165326666,8732.264705882353
496,34,0.06954300092968492,8369.441176470587
97,34,0.06954131567340348,7131.911764705882
471,33,0.06953896302938692,7176.818181818182
250,33,0.0695387829016209,9432.939393939394
343,33,0.06952608926680173,8137.30303030303
1,33,0.06950361589868088,4490.969696969697
838,34,0.06948905265467603,8973.411764705883
90,33,0.06941029629360274,9004.363636363636
467,33,0.06937867614855683,14040.515151515152
1011,33,0.06928521068631746,7337.151515151515
12,34,0.0692820797708548,7845.970588235294
933,34,0.06927081991463986,7616.970588235294
975,33,0.06917794107800411,7939.030303030303
211,34,0.06917014993554597,13970.14705882353
935,34,0.0691227466125704,5681.970588235294
818,33,0.06911755110306421,6939.818181818182
540,33,0.06897547518991722,7179.636363636364
606,34,0.06889578352666648,6002.529411764706
973,33,0.06879983005055323,7479.878787878788
847,33,0.06875474760090072,6741.151515151515
431,33,0.06872430464223665,10463.212121212122
992,33,0.06871095014843377,5705.515151515152
907,33,0.06865163815013035,7285.636363636364
508,33,0.06865128499845671,7576.666666666667
7,34,0.06863587601133302,9136.117647058823
405,33,0.0686198274011562,4711.181818181818
1021,34,0.06861728917720461,9810.617647058823
734,33,0.06855073416773345,5876.666666666667
226,33,0.06853968711404437,7150.969696969697
256,33,0.06852671013316182,8707.787878787878
19,33,0.06851353591608829,7245.30303030303
653,33,0.06851220898339096,6080.060606060606
156,34,0.06841735005493227,6983.029411764706
279,33,0.06837293285673947,10616.636363636364
697,33,0.06826512477490958,11657.878787878788
3,33,0.06826055863560508,7302.30303030303
486,33,0.06819743503945527,4637.060606060606
1025,33,0.0681036083288093,7669.151515151515
294,33,0.06796495302887322,6227.181818181818
643,34,0.06795882100073182,7762.970588235294
877,35,0.06794092427397347,6242.371428571429
251,33,0.0678835970920451,20479.090909090908
948,42,0.06786112489196534,8573.238095238095
605,33,0.06781410403063944,7639.272727272727
236,34,0.06776763950314653,7753.0
738,33,0.06775796824705536,9417.969696969696
179,33,0.06774546219882144,7819.939393939394
127,33,0.06772374847977132,5464.181818181818
887,33,0.06769197478004448,7161.181818181818
1060,33,0.06768096769801525,7615.666666666667
776,33,0.06757865130556162,5023.939393939394
779,34,0.06755050819251396,7387.558823529412
984,33,0.06752622080214997,6615.727272727273
569,34,0.0674249506725762,4694.205882352941
995,34,0.06741190926728385,9865.970588235294
273,33,0.06734990672758133,8113.090909090909
570,33,0.0673470132010253,4383.060606060606
755,34,0.06732759912026999,11243.970588235294
349,34,0.06728042890094064,9073.176470588236
172,33,0.06727710167987246,7254.878787878788
202,33,0.06725248541643461,6891.151515151515
623,33,0.06724918332713467,7328.69696969697
876,34,0.06714198575420828,9436.235294117647
1097,42,0.06711749341036302,11216.285714285714
921,34,0.06710579707453022,9327.0
682,42,0.06709353546296364,11409.690476190477
620,33,0.06706153930097243,8822.757575757576
551,34,0.067057426381458,6749.705882352941
48,34,0.06704135772273222,3612.0
417,33,0.06704073938999217,7449.484848484848
115,33,0.0670048960079273,8438.939393939394
109,34,0.06690399175391226,6666.735294117647
497,33,0.0666935945498479,9419.030303030304
926,33,0.06666858031948326,8064.727272727273
143,33,0.06663627513705968,6666.030303030303
730,34,0.06661690828535614,7372.529411764706
609,34,0.06659860314022514,4943.14705882353
456,33,0.06648703313644964,6310.939393939394
352,34,0.0664825936171603,6768.0
148,34,0.06645237178187861,9337.941176470587
223,34,0.06644033692053494,7481.5
18,34,0.06637340994985248,7154.058823529412
200,33,0.06636383879357834,8261.030303030304
894,33,0.06608386021669291,8979.818181818182
832,33,0.06607959968946713,7014.818181818182
579,33,0.0660275871431112,8250.121212121212
54,34,0.06594548538617698,8147.882352941177
1092,33,0.06593273722675602,12599.121212121212
929,34,0.06591490302021452,6089.470588235294
690,33,0.0659063257757853,5907.666666666667
1052,33,0.06586953356058184,7553.818181818182
741,34,0.06586061107778031,8391.235294117647
664,34,0.06584858395443534,5375.676470588235
308,33,0.06581097869020744,9041.545454545454
180,34,0.06574720771304028,7609.764705882353
372,33,0.06568440192416852,9740.848484848484
42,33,0.06563032937806193,10695.636363636364
272,33,0.06559303396303671,6331.878787878788
757,33,0.06548217131303967,7154.333333333333
424,33,0.06535776758669071,7964.0
535,33,0.06534223999751039,8843.121212121212
821,34,0.0653419650300028,7217.058823529412
314,33,0.06532972776608668,5264.69696969697
237,34,0.06512191891616181,4934.088235294118
1114,34,0.0649857400747264,22602.617647058825
304,34,0.06498111016714496,7089.058823529412
309,33,0.06497147602411323,7262.909090909091
240,34,0.06495708658435634,5217.5
979,34,0.0649396155155358,6842.705882352941
381,34,0.06493889628122167,9212.85294117647
532,33,0.06486259790776473,11831.424242424242
47,34,0.06485060678559382,7573.176470588235
617,34,0.06482243744404795,6614.676470588235
264,34,0.06481383309319576,6995.764705882353
69,33,0.06480768954330329,9122.09090909091
27,33,0.06480403366448512,10114.272727272728
670,33,0.06480302540826216,6871.272727272727
1085,34,0.0648003567365323,7267.705882352941
969,33,0.06479881393482631,3993.121212121212
161,33,0.06478198668775507,8017.666666666667
480,34,0.06466230284869112,5048.411764705882
427,33,0.06464099325509672,7640.363636363636
692,33,0.06459346266562248,6755.878787878788
977,33,0.0645490357313481,4694.424242424242
459,34,0.06428747105283175,9140.588235294117
358,33,0.06426003691619413,10966.0
70,32,0.0642415597210237,6979.0625
537,33,0.06419701549795934,6408.363636363636
117,33,0.06417956334402265,3939.3030303030305
360,34,0.06416401856537063,7201.382352941177
895,33,0.06407257973531455,10207.09090909091
787,34,0.06397199499012128,10697.29411764706
932,33,0.06396722925861219,7642.69696969697
1089,33,0.06395013505103343,11143.454545454546
848,33,0.06394999803096499,6926.121212121212
4,34,0.0639296741838369,9831.676470588236
916,33,0.06390527557444707,5760.060606060606
960,33,0.06389227362875184,7264.333333333333
439,34,0.06381208996822342,7450.970588235294
189,33,0.06380863045687783,8885.818181818182
351,33,0.06374694820800517,6518.909090909091
452,34,0.06370446689711051,4652.617647058823
545,33,0.06363955578007134,11811.848484848484
561,33,0.06351259296006369,7198.393939393939
744,33,0.0632806926561943,7851.575757575758
911,34,0.0632733653702601,9981.35294117647
392,33,0.06323735703949972,7816.424242424242
552,33,0.06322567116355636,7935.848484848485
357,34,0.06319569073921487,8043.470588235294
965,33,0.06314559723990104,8114.848484848485
562,42,0.06312769593276203,18106.071428571428
238,33,0.06308087365746697,7674.454545454545
205,34,0.06307456394226571,6676.911764705882
298,33,0.06303601914284034,9051.575757575758
1034,34,0.06303567230440409,6535.794117647059
71,33,0.06297394281402316,9306.727272727272
823,34,0.06292942524909192,6249.117647058823
107,34,0.06288778329502706,7845.588235294118
213,33,0.0626654226668107,9025.787878787878
566,34,0.06263172686235982,5592.294117647059
195,33,0.06259551432227238,11463.30303030303
493,33,0.06258591868260208,9296.363636363636
742,33,0.062353490831924034,8695.484848484848
204,33,0.062325593252296446,5850.787878787879
207,34,0.062318846417599535,11371.588235294117
665,33,0.06226788992409008,8209.666666666666
24,33,0.06225702849412224,10347.727272727272
834,34,0.062217647418707445,6138.235294117647
137,33,0.062209697035066534,8981.545454545454
36,33,0.062170049336598955,9898.69696969697
1107,33,0.062099085874180907,6492.575757575758
92,33,0.062097374281270955,6752.242424242424
140,33,0.062018659174470595,7878.484848484848
111,33,0.06199798142873236,7122.0
389,34,0.06197734932099775,10905.529411764706
418,33,0.061935930953318445,5540.393939393939
572,33,0.06158743096739348,7214.030303030303
976,33,0.0614635855944014,7312.121212121212
1047,33,0.061448600030624925,5095.454545454545
1064,33,0.06143312551166186,10191.060606060606
1062,33,0.06141096958285195,6442.878787878788
46,33,0.06134221180354433,5596.181818181818
79,33,0.06125396549687554,5729.242424242424
377,34,0.06123481686031957,8253.382352941177
1090,34,0.06117930065773021,6556.117647058823
175,34,0.06105349350210805,6234.0
448,33,0.060999482390274196,8982.666666666666
533,33,0.06099785461663336,11152.575757575758
270,34,0.06096277749259117,10233.823529411764
153,33,0.060854943467701136,6823.181818181818
1101,34,0.06084208959503456,10365.617647058823
224,33,0.0607965784673741,7666.151515151515
67,33,0.06073338080041285,8315.0
142,33,0.06069861439178741,4694.787878787879
1059,34,0.06067885525017657,8902.088235294117
1013,33,0.060674810544616584,3832.3333333333335
888,34,0.06061564304726055,9098.14705882353
29,33,0.060602822424665206,8823.939393939394
683,34,0.06053640542754186,8775.529411764706
293,34,0.06053065020299034,6434.558823529412
527,33,0.06050300119499936,11693.181818181818
1075,34,0.06048411848598877,12200.79411764706
1079,33,0.06045508703854388,8486.242424242424
383,33,0.06036019264795957,17356.78787878788
230,34,0.06035618955535302,8207.35294117647
651,33,0.060296371516321376,7970.0
819,34,0.06028926337452998,6010.323529411765
333,34,0.06024839894328837,10382.088235294117
511,34,0.06023140035135126,5806.764705882353
245,33,0.060187614492559834,9805.212121212122
655,33,0.06016690122656239,9325.484848484848
481,33,0.060147289768659115,6075.30303030303
376,34,0.06014483479535808,8530.029411764706
954,33,0.06012294917720533,7108.878787878788
470,33,0.060104897334983885,12684.545454545454
344,34,0.05997207338331615,9542.323529411764
498,33,0.05992899898435729,7375.575757575758
84,33,0.05992711661597489,13945.030303030304
668,34,0.059927114177799924,9276.117647058823
473,33,0.0599087779637834,3612.2727272727275
513,34,0.059847545232200476,17937.5
565,33,0.05977734014731247,7179.151515151515
1026,33,0.05974417732161924,10043.90909090909
731,33,0.059702733246475057,9628.90909090909
783,34,0.059669218318068824,7413.441176470588
507,33,0.05961314726721267,9091.363636363636
698,34,0.05957660932258069,17202.558823529413
567,33,0.05948275937257056,5154.848484848485
62,33,0.05936511804804775,6931.818181818182
432,34,0.05901755991190562,11754.941176470587
233,33,0.058987363997361666,10201.272727272728
9,33,0.05896536355176732,7918.515151515152
341,33,0.05888517017580142,6035.606060606061
599,34,0.05885493330291075,10156.64705882353
846,33,0.058719601298603645,9549.969696969696
120,33,0.058481212504915635,7408.575757575758
890,33,0.05846151125865656,6459.575757575758
390,34,0.05840782197678823,12361.029411764706
546,34,0.05814373828952631,14823.79411764706
171,33,0.05810959431279473,8874.484848484848
416,34,0.058060810151892774,11471.176470588236
591,33,0.058020146861615995,5994.727272727273
679,34,0.0579496489355195,10277.20588235294
724,33,0.05790818147706376,7539.848484848485
363,34,0.05789578849230578,7452.411764705882
16,33,0.05789364442606205,8221.30303030303
1008,34,0.05760233805173866,5670.794117647059
958,34,0.05756039888347165,4037.794117647059
94,33,0.057364898637965914,7855.272727272727
252,33,0.05727060927229479,10794.333333333334
320,34,0.05720098887596625,14779.117647058823
147,33,0.056973208503824035,8704.515151515152
938,34,0.056857388000174716,9728.79411764706
792,33,0.056735744087499124,7340.606060606061
502,33,0.05671061534246598,10760.515151515152
336,33,0.0565937577334985,13922.424242424242
426,33,0.05648735075813781,5308.848484848485
478,34,0.05633964910532172,6989.323529411765
761,34,0.0563104839970862,9570.411764705883
704,34,0.05629888478839633,11456.911764705883
949,34,0.05629262661983392,5429.5
168,33,0.056222677309987534,7837.939393939394
506,33,0.056015975453171295,7501.878787878788
76,33,0.05600480641508965,9535.666666666666
658,33,0.055970292041541116,5962.606060606061
295,33,0.055836680480269914,6175.393939393939
400,34,0.05579759058049915,9111.64705882353
176,33,0.0555764285324179,5460.545454545455
14,33,0.05531742934221335,5806.424242424242
33,33,0.05524889003128119,8769.757575757576
615,33,0.055219917099053585,9650.69696969697
311,33,0.055203627423701426,7123.666666666667
490,33,0.0551700749965313,8548.848484848484
1071,34,0.05511908231537987,6319.14705882353
733,42,0.05469686711039577,15706.97619047619
1053,34,0.05449190610888539,9024.617647058823
374,34,0.05444637219721452,7542.764705882353
509,33,0.054427920827247,6228.969696969697
312,33,0.05441410193820858,5722.30303030303
862,34,0.05440587476167085,8294.823529411764
720,34,0.05427789679748093,7265.823529411765
896,34,0.0540190534710788,6929.794117647059
104,34,0.054013645171347054,10811.70588235294
129,33,0.05370585446290394,9422.272727272728
157,33,0.05358312475173778,10418.363636363636
539,33,0.05356096378128654,11547.787878787878
466,33,0.05303957818318929,8232.69696969697
152,33,0.05288399075022541,5760.424242424242
449,33,0.05287808397751463,10910.09090909091
974,33,0.05284635569069746,12434.969696969696
826,33,0.052812893133174686,9477.757575757576
856,34,0.05246677304362393,7298.058823529412
816,33,0.05205933728893441,5036.242424242424
34,34,0.05196913503224028,8450.470588235294
163,34,0.05194573834147305,7038.264705882353
173,34,0.05157301550952403,8213.441176470587
560,34,0.05150731943103036,14464.676470588236
959,34,0.05129727174155237,7455.794117647059
796,33,0.05050804695664281,7986.848484848485
909,33,0.05025253286240399,11238.575757575758
26,34,0.05016559783982987,7030.058823529412
729,33,0.049555352424530685,11760.181818181818
831,33,0.04910391599724749,13616.939393939394
297,33,0.04853343017551972,7259.484848484848
788,34,0.04850697951502204,18651.441176470587
701,33,0.048365375761935045,6137.424242424242
388,33,0.048011973579573854,11012.818181818182
74,33,0.04776932762933504,6381.121212121212
528,33,0.04701568225130788,11174.39393939394
853,33,0.046878862981547,9826.272727272728
1066,33,0.046801683186829465,11689.454545454546
141,33,0.04501837077917147,5681.848484848485
